value_id,value_type,value_content
val-sha256-909fc6710c6f9b1174023f1261d2628ee323b0f5d8606a6620b6ab831395737e,author_name,U. J. Quaade
val-sha256-42d090346ed2691e06e6fb5e0de11d16cf9ff8085b14477755faaaa3769d7dbc,author_name,M. Brandbyge
val-sha256-476eb306f47de1213a8881fc4e4cbb8ed8495037dfd7c30cf43fb752aa25c0f2,author_name,T. Bjørnholm
val-sha256-af0afe545205855ca014ade9508817964252eb4898d87424212204db5501b0e6,affiliation,"Nano-Science center, Department of Chemistry, Universitetsparken 5, DK-2100 Copenhagen O/, Denmark"
val-sha256-50a18c1ad4bb940c6e11966cd72cb853089732cf7ee9b1881f5ae61b82b15279,author_name,A. Degli Esposti
val-sha256-08c5c220b623f2215eb97368b9c09ece5b5fa1e8079848081caaefaff1752918,affiliation,"CNR-Istituto di Spettroscopia Molecolare, Via P. Gobetti 101, I-40129 Bologna, Italy"
val-sha256-f9f5de8fcf4f21b9f4f077eba47809d9c9ed57eab9f6baa76bde28d633308b7b,author_name,F. Biscarini
val-sha256-d0539726e8e6a456abfea955c1c5eadf1bb699b56757842490b27784005ba7a4,author_name,K. Stokbro
val-sha256-d6cd4fad4c5770d4cad44e454c346d2fa5a6b9ec9dc30cc374e6e6990ee5b88e,author_name,Kun-Lin Yang
val-sha256-535afe2ff9a808f80e6fabcebcfd7f47867caad7cdab4ad40ddeea1e9e3b07d9,affiliation,"Georgia Institute of Technology, School of Civil and Environmental Engineering, Atlanta, Georgia 30332-0512"
val-sha256-89193ad6d9ab361df7fc3e1d8580209cee7d25f5913a57e47f63862d42d69523,author_name,Sotira Yiacoumi
val-sha256-74c85b9a4b2d26db4c814b3c7d213a8fddc89b02a9e341261ddf0d7d0ea9729c,author_name,Costas Tsouris
val-sha256-6a41f762cf855345fbc64a79887b5a68131518120b0b2a68d245dbef4ba2a9eb,affiliation,"Oak Ridge National Laboratory, Separations and Materials Research Group, Oak Ridge, Tennessee 37831-6181"
val-sha256-631798fdb63c259d3264bad0c0171602b629a81bdde842e582cf9d3ccce66f1f,author_name,P. Gallo
val-sha256-10ea12d32c1d2eebbf78c6d59f1e4bbb4896d2f94309f79c431fe9eca0952007,affiliation,"Dipartimento di Fisica, Università “Roma Tre,” Istituto Nazionale per la Fisica della Materia, Unità di Ricerca Roma Tre Via della Vasca Navale 84, 00146 Roma, Italy"
val-sha256-7b891ac78c71fa001da768b3c3847381261bdfbe85663baf9d4aa00d7bee1706,author_name,M. Rapinesi
val-sha256-adfe7dbbf04974833adb148e1e8ab21188191f82d6cfe2f35eadfd47aa4d36a9,author_name,M. Rovere
val-sha256-547a4501f04b0893923198bb178a2d5caa00083176b3a69bfda675da5c72856b,author_name,Roberto Cammi
val-sha256-dd4a2b1eb479b14741144f881f56e305f6d7d609a76367a726a9991c04430b25,affiliation,"Dipartimento di Chimica Generale ed Inorganica, Università di Parma, viale delle Scienze, 43100 Parma, Italy"
val-sha256-105e63e56ac552f965fd0069dbd54247a0b56a7ef589a37fc3e090c5ad006deb,author_name,Luca Frediani
val-sha256-c76bd022d8247fd90b9b7002cb0e88c6c6e8613ab441144bfe52957e813d435f,author_name,Benedetta Mennucci
val-sha256-0fe4dabaaa033bf551da9da247a0f3bfced2df729f819da630589fc2ba8cbe0a,affiliation,"Dipartimento di Chimica e Chimica Industriale, Università di Pisa, via Risorgimento 35, 56126 Pisa, Italy"
val-sha256-67c17b930ed854c9a3ed7a23f2105ad94135862b0d06958b6e29fd0a7f5768cb,author_name,Jacopo Tomasi
val-sha256-bf6626e9fc866086127906e4af117019dc89dea75d25b9f21f6ffd28f1714946,author_name,Kenneth Ruud
val-sha256-ef9020f264e37484eba7e21666f2e69f06120fd6c4bf8ba4e49fa41ff40c8088,affiliation,"Department of Chemistry, University of Tromsø, N-9037 Tromsø, Norway"
val-sha256-a681ff1a521b6b89d542be8810688503b8102195e081a2254da6a031920f1df6,author_name,Kurt V. Mikkelsen
val-sha256-e1136bcd8f3dd210372dcf6c4b2d88afaedfdf27ba724ddb55afd34be489e4a6,affiliation,"Department of Chemistry, H. C. O/rsted Institute, University of Copenhagen, DK-2100 Copenhagen O/, Denmark"
val-sha256-9c9516ada8dccb829d2273b6e945ec677b14854d2965bd91cbc009399fbde367,author_name,Zhengyu Wang
val-sha256-1d87147957d60458c9a9b7c8e8431050657e1451cb68f5a5f6808185bf257c0e,affiliation,"Department of Physics and Applied Physics, Stanford University, Palo Alto, California 94305"
val-sha256-b0139cc08065f0b55f6dcbdf439199bcaa49ad7d70f6b609707ba04181211b02,author_name,Michael A. Kelly
val-sha256-a220bfd4b51c31a7d3cbed96ff26add99257f3ad8bdef0d0fe971e4e843aee81,affiliation,"Department of Materials Science and Engineering, Stanford University, Palo Alto, California 94305"
val-sha256-b5cfdeb25b23ef60c9354c8c1f29a391a35f96b9433ebd3da748f60ed102c691,author_name,Zhi-Xun Shen
val-sha256-da08457b36d9f696fb3fea4ab14e5ccbe3a63c05b4179398169adb3be170d6af,author_name,Gang Wang
val-sha256-8bb2e20814f3149c0889891cafa3ee72d421e653a82c14f16e51935c8337f970,affiliation,"Ariel Technologies, 351 Rheem Boulevard, Moraga, California 94556"
val-sha256-ceb45da8b35dd92c937ef20d0e14926f1481c32e54e02acaeed9486cd872ed8c,author_name,Xiao-Dong Xiang
val-sha256-230ae60663a94bf7e8a2f5d1b3c3270e92a968d1c8c5c14b4b3b956445a8ede2,author_name,Jeffery T. Wetzel
val-sha256-03c393229cfdeff68060ee50f8904dee02740942931b3c517f8efbef02baed98,affiliation,"Interconnect Division, International SEMATECH, 2706 Montopolis Drive, Austin, Texas 78741"
val-sha256-fe9f8d6eef9754d09b8b9dfcf746a494e77d6abbcc8c36496f49e660308dc7b6,author_name,Ioannis M. Kalogeras
val-sha256-861f57a16a7e445c6cb1a951265428e77e83e5116528551d238d709f708e3e1e,affiliation,"Solid State Physics Section, Department of Physics, University of Athens, Panepistimiopolis, 157 84 Zografos, Greece"
val-sha256-2bb7c2ba705af1f9e2c428949d5ef89d77a47ab0952b6e601ec31dba5aa0bb55,author_name,Aglaia Vassilikou-Dova
val-sha256-96e49093f011186900ef43dddc07025b3ecd509b5484174240ec24b57aec3ec4,author_name,Anna Katerinopoulou
val-sha256-e67c83cb3f53c8905d55f5de863b5fa42cd45dc61f2229fe11351bdc99622fd8,author_name,M. Girlanda
val-sha256-a8e9d683d5be2722f03d1b5ed0a53f0f96f474852a249aa307b0442f5f5fdd64,affiliation,"Dipartimento di Ingegneria dell’Informazione, Università di Pisa, Via Diotisalvi, 2, I-56122 Pisa, Italy"
val-sha256-dfacc2b266646e144d31c451f22280797b0260c7869d8193ffb62a5688cfae7a,author_name,M. Macucci
val-sha256-2c2c77ea3c88e6958ffe826e452e329b3e7be545be62cae23e9856d7803bf4ba,author_name,Tomáš Mančal
val-sha256-bd7d1458e5171bdbb9b0c06fbf97c398f49f7107f76944727631d11d2c687534,affiliation,"Institut für Physik, Humboldt-Universität zu Berlin, Hausvogteiplatz 5-7, D-10117 Berlin, Germany"
val-sha256-8d0b76128dd5fd083af9e1c2d51a99160a1fc53e80504dc935f95c207b1aab52,author_name,Ulrich Kleinekathöfer
val-sha256-66da7fc2d107d346aeb19867f1a27c8255a93b6f4fa4327f62ae289317e2e728,affiliation,"Institut für Physik, Technische Universität, D-09107 Chemnitz, Germany"
val-sha256-65dfa89a870c14b78322f47823f7832fcf4500b914900ce5da4ccf8ae8afbd21,author_name,Volkhard May
val-sha256-c047c1edacf8aea7e692b2370f33c0ccb29283f8e6863e120234557ba1bca3fb,author_name,E. Baloı̈tcha
val-sha256-908bd6885243df30973aef5f713c6fa6721ffe9476c3d441fffda7af5c8d20e8,affiliation,"Laboratoire de Chimie Physique (UMR 8000), Université Paris-Sud, Centre Scientifique d’Orsay, 91405 - Orsay Cedex, France"
val-sha256-d886995e22cf3f42f9f28af0089292b011bc00c29b05021bb4899bf35a65eb5c,author_name,B. Lasorne
val-sha256-1ecfc3f324ecb6639a5365092135b9320b61982c62b54beea1a3b70ea3ffdddf,author_name,D. Lauvergnat
val-sha256-637535cf3f4e4aea5c0381de225f33ada75f9054c7723ee1e613a76bb668ddf6,author_name,G. Dive
val-sha256-dc5e08ea1ce037c55ba973b4fbf0d01aaafdceb420763fc6504524c4c259ea54,affiliation,"Centre d’Ingéniérie des Protéines, Université de Liège, Sart-Tilman, B4000 Liège, Belgium"
val-sha256-6a28b53ab5e67295f1c78f5481b35de4cbf3cf1f42de3ad5ee47fc5fc830e2d9,author_name,Y. Justum
val-sha256-4f2feb792694d9a525a137fbe407d8c5194a1914b9afacb112b15b6df01ed1d7,author_name,M. Desouter-Lecomte
val-sha256-9f0977a011226043611e712624423df071e1c8d3665ec255bcf8233348b52f07,author_name,James A. Smith
val-sha256-ebf9bbad18b04d405bdb13b7272ce005a1b56933ecb781da24335461658e95d2,affiliation,"School of Chemistry, University of Bristol, Bristol BS8 1TS, United Kingdom"
val-sha256-b26cfe7b94f16756969ee6ad0c56d351fababc5dfe2481ffebdb230d73afe7b3,author_name,Jonathan B. Wills
val-sha256-74d150d35bb0700d7bc8d16b5c86b0e7267342f6316aea2a17ca46a078e11f76,author_name,Helen S. Moores
val-sha256-89439fdc2ffb8b590f93604b4d61f22e8895115501076a3369475361859a1a83,author_name,Andrew J. Orr-Ewing
val-sha256-aae9eda9d7c169ad91e8dd19133b4f699ac5d494f632cff3f825a4950cd2b486,author_name,Michael N. R. Ashfold
val-sha256-68ec9a5bd7a3aeb318336b94e620ea2c83a8b5bde366580b2ab0477ca4b607e4,author_name,Yuri A. Mankelevich
val-sha256-8b9509a48d7d3c46bbbe5ffa29aa2dd6d9b0e81d60909827534776fc7d247584,affiliation,"Nuclear Physics Institute, Moscow State University, 119899 Moscow, Russia"
val-sha256-c0e2646a7f638704e9e21cfc065e65753f589e1dc6266e661427a5ae8db6d07d,author_name,Nikolay V. Suetin
val-sha256-0dc57606af1ef46d047e459f62d7f92b4d10d36cae101591e866c3a9609e9760,author_name,H. C. Lee
val-sha256-51ad5de878ebf329cdad0be26748df534e41b79b63394dc5b42001eb50e7527b,affiliation,"Department of Electronic Engineering and Institute of Electronics, National Chiao Tung University, Hsinchu, Taiwan, Republic of China"
val-sha256-200b9acbbddea99bbe24f8d0fc062eb4883fcda3dd17c3690f462be95559d83d,author_name,K. W. Sun
val-sha256-f5eb5400b73ebb556cfc565615796c2513b03082d9a2a8677de12d997fbe9213,affiliation,"Department of Physics, National Dong Hwa University, Hualien, Taiwan, Republic of China"
val-sha256-9058780a810da80d71550a5e03caabc417610405453ea736f1ddb2eafef6cc1e,author_name,C. P. Lee
val-sha256-02985d19e5723e119f459e2747faf66103d024784fe0e9fa33f0e5b8294e9b9e,author_name,S. Einfeldt
val-sha256-8b978dc2970ffa4bea3b88c14d63067d5e00d974bfc3c2ccf451b591411ed04d,affiliation,"Institute of Solid State Physics, University of Bremen, P.O. Box 330440, 28334 Bremen, Germany"
val-sha256-5b24639fbc1ea7bbd5a2e5dc9d17602cb628f45545c63f0fe26cc1ad4cbe923b,author_name,M. Dießelberg
val-sha256-786d8be06e867aa81be31e6e6cb3410551330724222020c65fcc20791dffbbe2,author_name,H. Heinke
val-sha256-f4a9eb1b9653d3f50902d19fb686a8726b9f24af6c34f12de909732c6a22ebc7,author_name,D. Hommel
val-sha256-4bba9b58c3a208188586acb1e25437660f3f9a0ba319b99320dc7f15023ea409,author_name,D. Rudloff
val-sha256-650c6452faea4f1381e107995fb1215f1344444e32b1724db5bf43dbba9cd031,affiliation,"Institute of Experimental Physics, University of Magdeburg, P.O. Box 4120, 39016 Magdeburg, Germany"
val-sha256-27d2b7dc9e33a98dbc8abce6f1cc7c1f4e35ed813a2a87313d2b371f4276fde3,author_name,J. Christen
val-sha256-7017ecee03ac6673c81cbc90074b009bfa006ab9660d82ff1a3f0b1a07861b4d,author_name,R. F. Davis
val-sha256-13f1d902f6a660612875ebe49ffa772ceeda045d8a94d805c7688bb555539603,affiliation,"Department of Materials Science and Engineering, North Carolina State University, Box 7907, Raleigh, North Carolina 27695"
val-sha256-5710dc74dcdb4ef20e1b04ac9844b008efc473238293ff117af2cb4f46207991,author_name,Björn T. Rosner
val-sha256-2ac37127b95f79a23192bf09c948c48167bd1c776c0ee1bf553652b1d55c2dc4,affiliation,"Department of Electrical Engineering, University of Wisconsin, Madison, Wisconsin 53706"
val-sha256-81b43259eb2b50d8b112c83fc379f8810b5d678ec6260572726c2cd4ced787f9,affiliation,"Department of Electrical Engineering, University of Delaware, Newark, Delaware 19716"
val-sha256-eb3df40c9b6460388995315996892a644d08c3c8fe053ef208814b8195d30dc7,author_name,Daniel W. van der Weide
val-sha256-3bee1d2d190bb1282cd693e99ae68cc5d74f4aaca20d87ca43cbbeb122f6bd51,author_name,H. B. Zhao
val-sha256-6bfd49cf0cd9467e5d9e7c07ed0acda5949e64f9520229d71b857e38e916636f,affiliation,"Singapore-MIT Alliance, 4 Engineering Drive 3, Singapore 117576, Republic of Singapore"
val-sha256-b565e67221470f3cb978b545501ea458d598241df150d477328f3b60e9278512,author_name,K. L. Pey
val-sha256-41f8bc29edb42de2c476f64a05e14b601f8cc03f4f899560878dc5e4b6ff0b3f,affiliation,"Department of Electrical and Computer Engineering, National University of Singapore, 4 Engineering Drive 3, Singapore 117576, Republic of Singapore"
val-sha256-640ed0137696ea9cb25fdac6cd5fe5985f0f357bb7d9c9e8e4323e67cc6efd7c,author_name,W. K. Choi
val-sha256-9c3c5ecbcbfa02b2e068bf23a725d8787eb8a29c9b7f16e9b7bc2548b130d31a,author_name,S. Chattopadhyay
val-sha256-423cdf0a105feabe6a0205448402e5698c9168622d116ae2467009b91f2e0582,author_name,E. A. Fitzgerald
val-sha256-f678ac7514132ab5f7145301bf0d188fd63b77ec2d474d8a48cc2f22348e55f8,affiliation,"Department of Materials Science and Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139"
val-sha256-5560d23e029091f4c345bb3b7603e8f92c2dc7d8db6330449cc518a21f0778a2,author_name,D. A. Antoniadis
val-sha256-5e52d106d3774dc08bf24f9a3762692758775c49518c4d3e310de449fb0dec0a,affiliation,"Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139"
val-sha256-cbe1068854f0efb96fe793a82f9d745131e51226820cfd12c6bd9d77009016dc,author_name,P. S. Lee
val-sha256-d4128c70fdc957d4b6cd96208b12432c5dfdd7449f8accab81bd8adddb8c9506,affiliation,"Department of Materials Science, National University of Singapore, Kent Ridge Crescent, Singapore 119670, Republic of Singapore"
val-sha256-64597e0170aad65be8eab225052708616a22360d4ca13d07d409b6869d51dc82,author_name,Thomas G. Jenkins
val-sha256-b4fd47e79726a61a605f17d5cb250db9bdf225e918b97348cc78af71f3fa4731,affiliation,"Department of Physics and Astronomy, Brigham Young University, Provo, Utah 84602"
val-sha256-f81d3af363a8844ed11d02857687b9282d8e73b0ec7df21fe186cb85d9bd0e9b,author_name,Ross L. Spencer
val-sha256-a20a4fb0918b548c316dadd1f6d0423e49b38a397f63f5032f1441827ee58a6a,author_name,Patrick A. Folkes
val-sha256-3e763014e62ffe0a314bfa1086d4b48221e0fce8c54554afc30d9a53d8f23c2c,affiliation,"U.S. Army Research Laboratory, Adelphi, Maryland 20783-1197"
val-sha256-69eff32433861ea896b1528dadb64bd72fd40166f67f087c408dd9021c321c27,author_name,Godfrey Gumbs
val-sha256-3af13f2ad198d406087ec09944dc3d19444a9fd47e04f11cbc9f89c12f2d609b,affiliation,"Department of Physics, Hunter College of the City University of New York, New York 10021"
val-sha256-af2e319eb81cbf7c43bf428bd49862033b6dcd9eaab8d0f6fbfd0fa4e38ad630,author_name,Wen Xu
val-sha256-af6d3b06a923fdf0966af2dabe6e02325c5b39f6d91d7a4b0b930cb20aa9cf42,affiliation,"Institute of Superconductivity and Electronic Materials, University of Wollongong, Wollongong, NSW 2522, Australia"
val-sha256-37e7e3e0a407092a5843267402c2de5f9dae278d98192f5d4270f4cdfe747363,author_name,Sangyob Cha
val-sha256-39ecf83efea0844313a31bab5d6af1ffe3b2867f0d9b29e8323e51dc430d5ea0,affiliation,"Department of Chemistry and Center for Multidimensional Spectroscopy, Division of Chemistry and Molecular Engineering, Korea University, Seoul 136-701, Korea"
val-sha256-b687756bdad4ce85f507987170dd8749d4d52ad7178d1042f233b3321518efe1,author_name,Sihyun Ham
val-sha256-3c602e626d4c6a138757ed9286e35723c2636428ef9b85208b79ec3d73bc4a04,author_name,Minhaeng Cho
val-sha256-5561ee619b85103d78ca7ba9b032759b6752bddc7ca9573d3cbf33337de99891,author_name,C. L. Jia
val-sha256-bcae7b904cbd4c283c979ed3d5deadc111f92045ab7604852555192dfd147036,affiliation,"Institut für Festkörperforschung, Forschungszentrum Jülich GmbH, D-52425 Jülich, Germany"
val-sha256-369809e4b5fde40f2f9c66ed18de46feb7b0b5bd4d40eb7e31665afca283bb76,author_name,J. Rodrı́guez Contreras
val-sha256-f22d3bb4e465e459aaf70dd33e97728d67db18c5adee07a9d1c2ba17f81747ca,author_name,U. Poppe
val-sha256-4c5652a2b50d9d0f71493b0dbdebda0b88ee2c5eabb78637720f5b48398d88e7,author_name,H. Kohlstedt
val-sha256-bff04487dde4213d548302ccc4cf5052e14394de83499d553bdc96e74d11daac,author_name,R. Waser
val-sha256-30d801b9945640fa68dd3b901ffca22644cc3dd305b71e6eb3af9111b8e24947,author_name,K. Urban
val-sha256-b1f80e21da15f9c60b3de08805a4839b58d5854775932c93c0fbab0b80abfb00,author_name,M. Croft
val-sha256-49b2df758516ef8aee6830077cdbf4a53151b880ee5d6fdadf82ab40f49161af,affiliation,"Department of Physics, Rutgers University, Piscataway, New Jersey 08854"
val-sha256-72947bc60995641e6d7d1664cceb0f8e48680d4c5616381145af19e726979061,affiliation,"National Synchrotron Light Source, Brookhaven National Laboratory, Upton, New York 11973"
val-sha256-c0c878ae2e65aec456e8fd89cdc9402418d8bc85824b7d3f524ed954f9629b33,author_name,I. Zakharchenko
val-sha256-7c2bc922e2df50a9f896c9fefe130c66c574e30efdf87c1d323044da260a955f,affiliation,"Department of Ceramics, Rutgers University, Piscataway, New Jersey 08854"
val-sha256-2d02a6bd2f34a9bad32303be6d35e13ccae37797801cd16fc54b6d554bea5974,author_name,Z. Zhong
val-sha256-4a2efd26f51b162657048de2470ca7ecda34301c52b210cbd3cdbfe611bf9093,author_name,Y. Gurlak
val-sha256-79b100d4e59798c3bd2929b4c20cbd29895c422d046a66e5ed1e14685411d001,author_name,J. Hastings
val-sha256-72b9c7ae86ca3cbed3725db9368d7df0803dfe0dc265f0365d9b22ea91f5e713,author_name,J. Hu
val-sha256-85a73e18ade990fcc5e9e81b833bcdc9f4e8233431ef2f18f69eb73fef126b94,affiliation,"Geophysical Laboratory of Carnegie Institution of Washington, 5251 Broad Branch Road, NW, Washington, DC 20015"
val-sha256-63095b6c4e8c56a9a62a49cbd800c6dd20fb6793effc8aeb42d8c8bee21a656f,author_name,R. Holtz
val-sha256-52c6aa4b6a793e0c0dbebbe9ff7101bcd57daa51b3a32a4ca49510f3ebe23c3f,affiliation,"Naval Research Laboratory, 4555 Overlook Avenue, SW, Washington, DC 20375"
val-sha256-7831a80ebd1dc4c8f1c9b4ea4674ced79e14d431930ed11db9c597ba7a422d37,author_name,M. DaSilva
val-sha256-e40b8ad3631213f6c0780441c5182aee0896f81ff9beba0d6695f472f49ba407,author_name,T. Tsakalakos
val-sha256-3fbb14a4ffd00b369adcfbde24c2a3d2e438bf2707307b629628d7849ee167a8,author_name,A. Mirčetić
val-sha256-52bca54cebf7b394d224660e9ba8476072ae5e6bdbf78688220d3d527e4eb3d7,affiliation,"Faculty of Electrical Engineering, Bulevar Revolucije 73, 11120 Belgrade, Yugoslavia"
val-sha256-59f450bf23e7e576dff80984dfa8a9dead908765c3eddd43c9d83ab2f9e63a3a,author_name,Z. Ikonić
val-sha256-d15c10082f1408b63f3772185cf4dd07118299c12695128b31f5a9ae6fded66c,affiliation,"Institute of Microwaves and Photonics, School of Electronic and Electrical Engineering, University of Leeds, Woodhouse Lane, Leeds LS2 9JT, United Kingdom"
val-sha256-ed91ea6b8f658b70f38038141a6e1c40b6ac5f52c99c4430126fac8349e03824,author_name,V. Milanović
val-sha256-26464823b39c0ba3e18bc93b052a244a133c9b92757e398d10bbbd771810b9f2,author_name,D. Indjin
val-sha256-c5df99071526dc5da7cd3638b0c0dcde3b4d696fe83924f0eaf95a68a2eb3ef0,author_name,Clara Piccirillo
val-sha256-6848e860af7ca3ec9507c4d63123fb95dd33d746c07e94f4f4973058c762d87e,affiliation,"Department of Physics, King’s College London, Strand, London WC2R 2LS, United Kingdom"
val-sha256-351c73e5349f073ad7af7c3c28807654087f6cef07dc8df62a6475b4bfac1902,author_name,Gordon Davies
val-sha256-78df51efa4d2e138ba520212bfc54c342f06c73d667b81f93cd859cfd4b7c3c2,author_name,Alison Mainwood
val-sha256-002c8f1361823db0468bf44213609a348c7d7587faca9971327d0f7aa7242108,author_name,Simon Scarle
val-sha256-edab0003a2438c29fbca787c7f7c917cb183a579b7aa40461d8df97ff52043fc,author_name,C. M. Penchina
val-sha256-893a5121d8b379f4b489e9c783d3655cbc4d5c65ba80213f31cee609adfb5f59,author_name,T. P. Mollart
val-sha256-3378a8bd5aaa25f5b3b5d88ca994df8e59516aa4dbcfce4a3d97ae514068e15a,affiliation,"QinetiQ, St. Andrew’s Road, Malvern, Worcs WR14 3PS, United Kingdom"
val-sha256-b8cb3740c3dafb7845ba143d20558e9509c94f31e9d6aa161dc65556b78e7516,author_name,K. L. Lewis
val-sha256-b6bfc1eede420da91e2bddfc1c9f0b499f06d50c0f9439cc9e4919b12cea0dd2,author_name,M. Nesládek
val-sha256-3cad54ce2b7aa1406929eb5aef031b7a837ad614a5f679e9a4d43d507c6bbfe2,affiliation,"Institute for Materials Research, Limberg University, Universitaire Campus, Wetenschapspark 1, B3590 Diepenbeek, Belgium"
val-sha256-f2b3d9553c532729da57a57a64ff2c4a6b2ab8004c8427c49350603d036ba24e,author_name,Z. Remes
val-sha256-649f1bbcad439d3393f2cf60d56bf3435b311bfb4bbb211e5145b6b08e9bbabe,author_name,C. S. J. Pickles
val-sha256-30bee3a79dafb83c0a981e678b8819d64990cbae1dffdf763d01a07adbd623c3,affiliation,"De Beers Industrial Diamonds, Ltd., King’s Ride Park, Ascot, Berks SL5 8BP, United Kingdom"
val-sha256-f48d05c818edabb7f031f1b99ade4aa520347eb4e9727d474c3b6fa1ce2b01c3,author_name,Peng Li
val-sha256-9178b0df5e23d24197930f724c3a8a0d603d2f2c9b4b8c61c927d6dd6b23914c,affiliation,"Center for Laser-Aided Intelligent Manufacturing, University of Michigan, Ann Arbor, Michigan 48109-2125"
val-sha256-67f4bc1103af7a36be58d7ac8b92d4e3f0d03321373af892b3c777f931a98d6b,author_name,Daniel Lim
val-sha256-de63bd897c5cc13b5e9f877754dd9813e98a3d262e1000071ee9bc65b8e712e8,author_name,Jyoti Mazumder
