record_id,doi
rec-sha256-a04dde8ffab26635c351145b50073aa0b8d265b44d20e96e6bd7c73ad9aa17c6,https://doi.org/10.1080/002919502760056512
rec-sha256-67cc13763c0983b2cd51a052a14700ec4eb37debf4c371e77230d1dad2800e5c,https://doi.org/10.1080/00313830220142155
rec-sha256-874db7905f7db3e8958857fe8a3e76c641f6c9da4d0cdcbdf2b4b8b2a92d58da,https://doi.org/10.1080/00313830220142173
rec-sha256-e421f652846bbd72b782a03658656b7f22f568b4f01a849803866c203607fa7c,https://doi.org/10.1080/00313830220142191
rec-sha256-204f0e4086ed9880a9c1e655355fa0492439c2d045e1584d9693cb0af3531c8b,https://doi.org/10.1080/00358530220136048
rec-sha256-476942fa416ea7de2e3de4e03c35307a0d11723d1ae9a2a27c987ee79fac9daa,https://doi.org/10.1080/00358530220144139
rec-sha256-ee706417dff87f54776c628d441a5496b5da078832b069c8301744564a4fe35d,https://doi.org/10.1080/00438240220134278
rec-sha256-0adf446ccfcb6eede773ac853d80383dbac3cccfb621d94969367f2b6ebd86e1,https://doi.org/10.1080/00467600210122603
rec-sha256-088db5f06d5030f73e9293370765e1426b46039a689d416b0bd953cd33311d9a,https://doi.org/10.1080/0049825021012534
rec-sha256-10b5acb44327c0a5a4f59e334ec6e11d718a3116feb5665a7a5886818c589d2a,https://doi.org/10.1080/00984100290071180
rec-sha256-6c323035588fd1ae54292687867c0e2f813d03ee96799249191f5dfac89af4c5,https://doi.org/10.1080/01405110050130883
rec-sha256-b9120302cfd9dab988d490babeffd8384a6a65d35d690fa4a3d99d4d1a6ff58c,https://doi.org/10.1080/01405110050198609
rec-sha256-b1b5553bb73809577bd65a91672650f934d6c775dc7da905023930d9b111d840,https://doi.org/10.1080/01405110050198663
rec-sha256-1f3c5c868495183df2622517b113ac407d0639de9407e44dd7e20b799c0e6deb,https://doi.org/10.1080/01418610210133487
rec-sha256-72500c430a5b9b336d7c0cd0ed82f83f20789eb143ef1e06076f1ce894e06a85,https://doi.org/10.1080/01418610210134404
rec-sha256-98139558a00f666d9bf98b29cab06776df16e5c28a4b69e72e2ea1f2006c84ff,https://doi.org/10.1080/01418610210134440
rec-sha256-69ce9a7acb8800d4da313735ebdf8a92a3c80ebd27081923dcb256b742fc67ab,https://doi.org/10.1080/01418610210134477
rec-sha256-28543fcf22f9b34319342c1e80978a0d85050b7fc7d3c935a275c8943f0c142f,https://doi.org/10.1080/01418610210135106
rec-sha256-bc9db923a0415568f83d3d3cd2724d5c7be9e6fc0faa1df8cff765f3c61ebfc5,https://doi.org/10.1080/01418610210135179
rec-sha256-6d2e19bccc6d81a26a738c9e2053df9cd377d8e1f132ee632d74991b8a05a81c,https://doi.org/10.1080/014215900409447
rec-sha256-3fec8b7dd710a748b03f4d05e300d0a48e40678f49f83686975179bb41f8921e,https://doi.org/10.1080/01421590050110713
rec-sha256-a7a5d5d820d0677e3b8b8f5d19204f54ff7cecf1197e82aeb8284e7e3c547844,https://doi.org/10.1080/01421590050110821
rec-sha256-36b160dc96f2db7d703e758a4fea6b1164dc9678b90cdb9693cd632d9a6d46d4,https://doi.org/10.1080/01421590050175604
rec-sha256-f7b6dfed02c12c69bafdd4c0e9b2a0b8815ce3644afbaac4386fdd2f5e25cb2d,https://doi.org/10.1080/01431160110070311
rec-sha256-86ee69bae16e19e4357fd99738ce9669a2340fd2b113c2fc1ac6e47e6e8ea71b,https://doi.org/10.1080/01443610020001369
rec-sha256-c32f58a67415067ec35a5cfb322fb9e13abeb692fe3a12521b588718ed4aa3b7,https://doi.org/10.1080/01443610020001422
rec-sha256-adad955dfbc393c5adfd716761dca124adcbe58efd55e4405b14de78bca1f25e,https://doi.org/10.1080/01443610020001477
rec-sha256-e75bdbe8a66faafaa7074091e93361064615a9207c6181668b19c4f815656ecc,https://doi.org/10.1080/01443610020001530
rec-sha256-91a0ec0c6112480c6776ca631c6097106eafd1d842303a9b6d3e4c0497b38f0e,https://doi.org/10.1080/01443610020022023
rec-sha256-7fd0fe0fd1fa4e99489d4c1cf6b38f4daf39c229394f46904238bd5b69dbfd44,https://doi.org/10.1080/01443610050111959
rec-sha256-d5e78f7d141c5cf24112cda81f9ee18ac4ff1f1589ea92bd7767ee6242b3403d,https://doi.org/10.1080/01443610050112020
rec-sha256-35ed031909098732ce48dd894489ce9af9a4c20809aaf22c45f25efa099f7ed6,https://doi.org/10.1080/01443610050112309
rec-sha256-a4ac6aa9b0d3502bca676721f3eba088785f2301112b02ba457864d8a3b373f2,https://doi.org/10.1080/01443610063480
rec-sha256-5e23c6e7666e53148a5e65095960e132043da6792e3676155ee5c5bb74ace2aa,https://doi.org/10.1080/01443610063589
rec-sha256-188cd795ef572ae7cdd3b19e7e31c02f45f0daf4a49e15a17061d7de73c12276,https://doi.org/10.1080/01443610063633
rec-sha256-7eb6f7d71038e823e0ad0629098097c6143e65968550bdb5c8d5da0f2bae84f9,https://doi.org/10.1080/01443610063688
rec-sha256-6601acae4f99553b3df658fa9ceda33f75f760c844f6558c541d9b5504efa43f,https://doi.org/10.1080/01443619750112718
rec-sha256-9e503aaed353bb7f63505bdf917cf6af0a96b36a0eaa89564b0e17b2d9184a49,https://doi.org/10.1080/01443619750112754
rec-sha256-d53d34bf6d65c4698c046f9342f783d35a15fca32a70b72ce037068e073855ef,https://doi.org/10.1080/01443619750112790
rec-sha256-1146573454656ddf95dca13c810439fea8c9cd72a75e11b8a180de74974984c1,https://doi.org/10.1080/01443619750112853
rec-sha256-ed869d7d3d355c46abdb72aa95c4dcdb9c2dcc102d731b17bb56ae05f211749e,https://doi.org/10.1080/01443619750113005
rec-sha256-dc1534b137542faf5c1893ab0abad53fb872e8acd110c1289b635ecc94c4e339,https://doi.org/10.1080/01443619750113041
rec-sha256-6fc32bd926f39a44d9fa9459ada93ff2f16177bbe05116fa8e88cc26709616cc,https://doi.org/10.1080/01443619750113122
rec-sha256-91f54d9e1842fe5732e3b3f63f1e890b08b9e2db75b1663bbfe3097012e7e7cf,https://doi.org/10.1080/01443619750113177
rec-sha256-50c7ea64ad4eb6a9a0f4060f545d616eee9346a53b9b333c45ee82237a26be7e,https://doi.org/10.1080/01443619750113258
rec-sha256-fa067b862892a60b5269972c83c2df919bf798cf7ed7ef0647042dc1f431a271,https://doi.org/10.1080/01443619750113294
rec-sha256-31923e37c3e48b24d7c1a3003d937686454a4ed8a3aa0a88ed7942fbe5d7d4d2,https://doi.org/10.1080/01443619750113320
rec-sha256-6f764e04447b6ae857824bc6532932de11236af6255060224fdbc7c5704e9a4b,https://doi.org/10.1080/01443619750113357
rec-sha256-35cc903c5b6ef53ec02fca055c78ba7bb80f7ca9099863499386aeff892e3a5a,https://doi.org/10.1080/01443619750113375
rec-sha256-26375f5d87234c4dcc72aa3311225f1d38721d893b19a4f2281cf30538de14b0,https://doi.org/10.1080/01443619750113447
rec-sha256-99a75c51bdef6b001171864799e8d3dc019397a001a45769252da927b3a99eaa,https://doi.org/10.1080/01443619750113708
rec-sha256-6b6d61596cb90b16c332b3e0289478553bfa36144fdba985e826e0a09238b538,https://doi.org/10.1080/01443619750113799
rec-sha256-a7be561a67257c91c730e1a1ce764a4b01f4de89c1ad82fa2b29d9a79d0a9516,https://doi.org/10.1080/01443619750113915
rec-sha256-4df7497f91b0b37fe3ce6ad593af06b7c2270cd85acd431d03ef350faa5c0f92,https://doi.org/10.1080/01443619750113960
rec-sha256-f882ae1c385b20a1299a7e16a6f39f6e264142190ddc0f9df280d8ea6fde39c6,https://doi.org/10.1080/01443619750114031
rec-sha256-bfabbfeeb327fb41216024bd8165d77a67f6d7a4dcfde7458770eadc42ac6a0e,https://doi.org/10.1080/01443619750114176
rec-sha256-92a772870d5316987322a1bef62c73409a408dad5ac3c89553cf852d3022d44f,https://doi.org/10.1080/01443619750114266
rec-sha256-e3a430199bd8e10a75ca3673176fed7864696dd6896d3c8ef62db162f355ad29,https://doi.org/10.1080/01485010290031592
rec-sha256-f05a5dcd640dc69691f53df369d7cf0894784094cf369a8101c4aed343ac7e47,https://doi.org/10.1080/01495930290043092
rec-sha256-3a9f47ff3649c2723ef720c9cb0e19e4e7934aecf0e2b21ddddb6864aa1bd54e,https://doi.org/10.1080/026154702320171342
rec-sha256-bf1d8673576ee890d8465350e4bbcdf7239198ccdf9b67bc215fb041b1b43d62,https://doi.org/10.1080/026404102760000035
rec-sha256-912a90f8d2c4038a8e57868c1e70109b351655ade3dd3107d4c9a26e14273cd5,https://doi.org/10.1080/02664760020016073
rec-sha256-45958ed5c20c86c491112b6ad9d9778064ef4be6955a4865beaa63f458518e15,https://doi.org/10.1080/02664760020016118
rec-sha256-00f6632b86f8dd0940ac47d60ce9a101e00aaf82512d36ef66dde1b1cf92fb29,https://doi.org/10.1080/02664760050120551
rec-sha256-52896ba471fd305b0c96fd05c4948f1db4a5d426457a6a75376041968f5f2c34,https://doi.org/10.1080/02664760050120597
rec-sha256-c40bafc010764a6e8eeaee4b317fa4f5dfa5017bdcbf4fd64003f8a952c13484,https://doi.org/10.1080/02664760050173355
rec-sha256-95bfc22feab8bfc38e4f7f94e5d45db7f3be912c2b799605944918cbab720181,https://doi.org/10.1080/02664760050173364
rec-sha256-00cd1e865cc3ceaec841883b35df2b1a2ff6ad07562d4cdaeb19e97a1ab5eedf,https://doi.org/10.1080/02664760120034199
rec-sha256-c9321f76374f57378005deaeb75297ea2634042ba86057ece6813496d4b7070b,https://doi.org/10.1080/02678290210136337
rec-sha256-f4eb55609bfdb12c5f993e81140508fe57d054eec311e1d1c5c38ca14397f372,https://doi.org/10.1080/02678290210138821
rec-sha256-e00f39aa5b699b59c4df20f3cf5234ae76ec2fac710a5f76a06eefd8fca57438,https://doi.org/10.1080/02680510220146913
rec-sha256-6a1b35b1fc976511f661243018ff1fe86e1d3957ce4c65d06b527695da1434f3,https://doi.org/10.1080/02680930210127595
rec-sha256-71cbdd9a4f726fff44c9b24df2bdf270288d434a369aa587d9cc2c78a9231e5d,https://doi.org/10.1080/026886900417252
rec-sha256-2b500e9db2c3e645d3f07361a98d8bd8a1230b09362e23f74fa0999973552e2d,https://doi.org/10.1080/026886900417289
rec-sha256-a40c28e85fb58450e3c713f89e21fd6a4d761cd566e4bed7a6fc24a89470d88a,https://doi.org/10.1080/026886900417324
rec-sha256-daea973d4ec1fc30c1be06d10f2a72de26f8f0c887c6e479d2cddaa0b5ede3e1,https://doi.org/10.1080/02688690050175300
rec-sha256-bb7d54ca5ff6861c6ce8f65f1deb15d832421b9f871a3e79c02b921519115f81,https://doi.org/10.1080/02688690050175382
rec-sha256-ff5cec6e88d855a2a93af5ae629fad3653f8233628c16a149fe69edcbc1519f6,https://doi.org/10.1080/02688690050175409
rec-sha256-77e7ee9c373a2d6677ee3a9e33a54c2d3c38167549efa4454311dee7f8976304,https://doi.org/10.1080/02688690050206729
rec-sha256-1880cc33e9086cac17c5415e7cb74f0d48f6223c833d73ee89f79b03c9393fcc,https://doi.org/10.1080/02688690050206918
rec-sha256-5dcb3896e0742cadd0c4c86b9c5d36a2f000ffd03546b9d2a13f6284b220c741,https://doi.org/10.1080/02688699650040511
rec-sha256-a713dabed0fc45a4c2ce0ef4a1147e6ece7305c00aa921ea03f0b027a90dc50d,https://doi.org/10.1080/02692170050084051
rec-sha256-19dcc686b2c68d79f2c99e80566bdfd2cc2b0f39fd3eb133d068fd669d3b69cc,https://doi.org/10.1080/02698590220145070
rec-sha256-5d939704961094b763c3cf3281168f680aae8e9d486f459f48c1f00b088e213b,https://doi.org/10.1080/02699050110119790
rec-sha256-558ea677c38094cc59e306c0dc318fe8473a937cd10d0323b410d14b2b153bf0,https://doi.org/10.1080/02699050110119808
rec-sha256-8ef25274c7f20050270cbb7aa1add1b47b7ec31a10757ac7be0995680fe99184,https://doi.org/10.1080/02699050110119853
rec-sha256-56b7edb4f326ff784809b62f180c429483ad2473ebd3eba5e2b85ca4e4e893fb,https://doi.org/10.1080/02726340290083932
rec-sha256-98e8532f7ce7716e4f8a7c2960671de69783d952d8ae6e9de64025b0bff38a3e,https://doi.org/10.1080/02776770290041909
rec-sha256-8f591eca60d360a3d6ed095743fe5b0d6c37784b4614a964947b855423557c50,https://doi.org/10.1080/03014460110089526
rec-sha256-2b5faa606d3b83dc490cb4611beed826f979c5aa376e5491863223d361cf8964,https://doi.org/10.1080/03014460110101440
rec-sha256-61039bb1178a8094a062566ad64ec79c3239ffdb2bc240e7c9426b5985e879f8,https://doi.org/10.1080/03034790210129568
rec-sha256-598776da4078648b76f617bd052ec27784b3a930e7b8451cac556cb2a73b3a19,https://doi.org/10.1080/030437900308607
rec-sha256-84621a9387e24c4b7c58c96e55dede70705a7fc4f24f9582ba4a628b15d6d1b2,https://doi.org/10.1080/030437900308652
rec-sha256-c242578396ab646764d341d0e3d7f4e5752bc4c736fdc09e8cae9b73f7f43ec5,https://doi.org/10.1080/030437900308689
rec-sha256-44ab45651624a32bf78ad03361ed79bdcc31ebe7b618813b282519a8750ee592,https://doi.org/10.1080/030437900438694
rec-sha256-609967e00a4c5309de2e1adea3813a55111af9b0ad54800b344f5d0dea9a5eef,https://doi.org/10.1080/03043790050200377
rec-sha256-d247a114dfbaaccf75de3404f1466fcc3dfacb2a5d79184eacbfbae1bba365c5,https://doi.org/10.1080/03043790210129577
rec-sha256-22da59e822a3f4f9b3fea20f85709fbdce33ef9b1a12352e87a8700244a3cc8b,https://doi.org/10.1080/03043790210129586
rec-sha256-dc3e6a0aced77c47c58971acb6946cf5e4e1726f599b3a4ad4ae01a792c3a7bb,https://doi.org/10.1080/03043790210129649
rec-sha256-66e75f26577e2a49d5a8d6e71f2a8091e8dc53e6c8a71c4d848a2a5a7b58f227,https://doi.org/10.1080/03054980220143487
rec-sha256-5417cb0ff4f1bd14ed81116eaf8c1db790a16263e809d474478da391cb12aff8,https://doi.org/10.1080/03057640220147559
rec-sha256-9738bc2c2f57808e63dc2c1e93441c5e5332fbd5ff7e68f8b7fd76c0516a0f7c,https://doi.org/10.1080/03057640220147586
rec-sha256-fae33fbc6e0de6ae7908d7f7a8cf8c02a6d8becb58c4905e455b0a090df6ab06,https://doi.org/10.1080/03057920220143228
rec-sha256-f95e4220709cc47a6acb191dee597a7fd097b51922253abf586fc73866db1d35,https://doi.org/10.1080/03079450020023177
rec-sha256-e10c3fdc18c543b49b30ac8face36fea3feaabb8390e1edd2e6cdb9a732e68b7,https://doi.org/10.1080/03079450050045486
rec-sha256-2a43b0a8f28b933104523a5b316ab1dd1fc5d6f42797329c09d8a5df2d2f1370,https://doi.org/10.1080/03079450050045503
rec-sha256-c92dfb617a102f13d40792bc97eed1ad8738fadc24186931f765b1c948ff5df6,https://doi.org/10.1080/03079450050118494
rec-sha256-3108691414285d453bd783a730b1e841c567419b128690d4a656556036664df0,https://doi.org/10.1080/030794500750047865
rec-sha256-6f9de606d986a21d555a0e9676076172517d534ac32ba9008ff7793f4f4ceb68,https://doi.org/10.1080/03079450120044173
rec-sha256-ad4dc99dea79508c2976928f46a0494642483d39cdeabe69b45bc92578a759d6,https://doi.org/10.1080/03098260220144676
rec-sha256-516a118952b0bcbb45ddb81d48d4c38b2a2a7ddca149a1b9828b3a0215676253,https://doi.org/10.1080/03098260220144685
rec-sha256-7dd8a5cbcf6f72e19752a12a87c6710651d00f9e74f2ab3304ea5e0386ddc802,https://doi.org/10.1080/03098260220144694
rec-sha256-716616eb181d6feb64f6476de443be8abb6b9b5e7590fc0c9b4453afeaf10cc8,https://doi.org/10.1080/03098260220144720
rec-sha256-0bccb300cb9e14971c9a83dcb303d7dd515632b8385d07ab3d5d090e5dbe949e,https://doi.org/10.1080/03601270290081380
rec-sha256-7c119f08c1554987c57c2fe9a4098c69b99d53ad7a4a7db1db3ea6b5fff4e2b6,https://doi.org/10.1080/03601270290081416
rec-sha256-0a399bf5bc795bb9f356d6ec1fd5542eb8bc49f662cfa6b21759931c0925c0a9,https://doi.org/10.1080/03768350020013543
rec-sha256-6226065314a7fc32e4cb2838dbaebd90684ea86cf7199a59c0125244f35a6594,https://doi.org/10.1080/03768350220132477
rec-sha256-acac48704969fc2ef863bffe56b815628ba6d0ca28b57699ac20fcc5568eb334,https://doi.org/10.1080/037977201320129359
rec-sha256-76e5a51825f35f0bf413b4b571f14056c54354233f5e779520e321b67332ca33,https://doi.org/10.1080/03797720220141889
rec-sha256-5955d095bdb51017339ed1509779251f1a6530e2189ef51800e2f9bc67cbff16,https://doi.org/10.1080/03797720220141933
rec-sha256-9a8f3163f231741f371b5d7607c611be699ab0cf826681e42f446e1b1a83ac05,https://doi.org/10.1080/072943600445600
rec-sha256-6b0af5fa6117df4ba7c6e5178409c70bd8ab5c098565789e767a759d084821ba,https://doi.org/10.1080/072943600445637
rec-sha256-6320436250033c5ed04c8d3829818eae9de90d06a2428065574c2aa037f771ec,https://doi.org/10.1080/07294360220144114
rec-sha256-caf13017822a02e566a32fdc14aebbd104ea529d36a3edf13ebae40d79bf7281,https://doi.org/10.1080/07393140220145234
rec-sha256-6eac26a8720b17c47321a10546d834b04965434bfa27fea8756fe43507e6f0e2,https://doi.org/10.1080/07393140220145298
rec-sha256-44209b0fd359b4826291a99800c988ae09b78ad17c47a25c85b1b7777203adee,https://doi.org/10.1080/07393140220145306
rec-sha256-63d92ecb1314af01af7bc37a5fa09dcb589eada809a85650da83a4b7d5e7848c,https://doi.org/10.1080/080352502760069016
rec-sha256-2a66474bfbb1e65dd6fe7bca6b6e6e1190ff6523d7b64033403d4636982e5da1,https://doi.org/10.1080/080352502760069052
rec-sha256-2e539e1596f0319df93c194dde097bc8faf4c573d3f120200c64b6930961be54,https://doi.org/10.1080/080352502760069106
rec-sha256-8ceade526b199a84dd2c2f6bb1d492174097253b58ed6de4942ec99016783583,https://doi.org/10.1080/080370502760050377
rec-sha256-c0337804185836c5bcf45c738d08228652af5214fca12bebd7914a215e36d2eb,https://doi.org/10.1080/080370502760050395
rec-sha256-a15993ee81579ac5199012a96b5b594c305fdaeff6fb3515d9955a238531d6cc,https://doi.org/10.1080/080370502760050412
rec-sha256-bd00cfdeec01532c4c07b0f9367830da11ed24169cd6efa2f852a005bfc6a636,https://doi.org/10.1080/08880010290057363
rec-sha256-dca660cb44bbfb9e4a4f8fed666fe481d3e9b69ffbbb31a2031ce8e071aa4f0c,https://doi.org/10.1080/08880010290057381
rec-sha256-96c5bc0d041b19ee09b5c2ee3273816907383a9132fcac7d0ab282c95505b233,https://doi.org/10.1080/08880010290097161
rec-sha256-ff710026aba99165a256d46337ce68d77396ad88030e142e687373aa2a9affd4,https://doi.org/10.1080/08880010290097233
rec-sha256-a9471b37c459b506107b3b13256e9bdf6973cd722916658dc820c43716ca32a6,https://doi.org/10.1080/089106002760002784
rec-sha256-3da62e56e253166f4446d00acce5bdc49fa5448ef9ee5b6f6edff4d486052f7e,https://doi.org/10.1080/089106002760003323
rec-sha256-a4767cd1d9708a962840206741e2c3321a637bc76033eac11c962d6a876634d1,https://doi.org/10.1080/08920750290042156
rec-sha256-434e1fe404d0fcb43cabfcb16d4ccf0f8fe7f3d82760f44642bbe25dda7e0906,https://doi.org/10.1080/09500340110114902
rec-sha256-440766a898b322bbfa4d0314b83605481265359845c7196e2c3d2d7c886b216f,https://doi.org/10.1080/09511920110118786
rec-sha256-7d4bca1a25f3fba605a9b29c2fc8b5dd433826d4dd02c4cf4a1711c2df7a20b7,https://doi.org/10.1080/09515070110100965
rec-sha256-187a21f25f0c92e638178564514f700be17568c5bd297b81ba60fb4cac737377,https://doi.org/10.1080/09515070110104024
rec-sha256-5b9c371e9eadfd21c6d8af8bac590834e933731d6e64e4aeb55c81c84f21c78f,https://doi.org/10.1080/09515080020007643
rec-sha256-75a4d9e80fe2e634922631f7de279996a907a2df0faaea2dfb5486c2b533e77d,https://doi.org/10.1080/09515080050128178
rec-sha256-943b05450b8878b5b54d581395c689b4467aeb11c798fb6dfddd2ffa66989b24,https://doi.org/10.1080/09523980210131169
rec-sha256-83651c83b059e3874689b59ba04e7cd2729dbf5b99ee3fc0bbd1cbbc48e8e1e0,https://doi.org/10.1080/09535310020003793
rec-sha256-4e8b9fb0d833517df60a2ed964baff27af1887447cfe84cf4101bd114678467c,https://doi.org/10.1080/09537100020032281
rec-sha256-9a01d5ac850c50abeb7e594da13772d87420eb92052a06063f0038d5a538a9e5,https://doi.org/10.1080/09537100050057639
rec-sha256-d4e131e9381130c142f3850ba2c2d21ebf61763681c2ccd5736c340685710353,https://doi.org/10.1080/09537100050057657
rec-sha256-5ad5feae13c3965644c7365181023dd819121283f260f9591ca287d0d4138d9f,https://doi.org/10.1080/09537100050057675
rec-sha256-96e4011bb6168e16480ee53d26f1dc0ecd30feddfa132ca1b832fb68409273b8,https://doi.org/10.1080/09540100020008173
rec-sha256-1e9ac7e459e0300fb81dce96233705cbf6588ad185c9f18656e05c57c42325b9,https://doi.org/10.1080/09540100220145142
rec-sha256-f7d1c71469a5e7027681c0071bd5ca7cd34bdb51355d80692fd00dabb9b6c52d,https://doi.org/10.1080/09540100220145160
rec-sha256-f7b52ac28c65d76cc360854c9b79d1c40e1455367a4a33df2215d77fdf7e0fea,https://doi.org/10.1080/09540100220145197
rec-sha256-5dda3e4c446fde6ed3b265fb6d9af9c10fe15efc8bda33347de9f739acf5afe5,https://doi.org/10.1080/095441200440313
rec-sha256-481116401f79563bedc2775179ca52768b46dabd98f7a639410dc91844522cab,https://doi.org/10.1080/09544120120011398
rec-sha256-7bc1d98c2cd18ce309e4afc9b41ad91133989e9c23d4c29e7fa92c8be839ed37,https://doi.org/10.1080/09544120120034438
rec-sha256-e245faa60f4a89a921a1b677f94867dec904f0ec8ca95d1360eea6f7d4e73fc0,https://doi.org/10.1080/09544120120034474
rec-sha256-cf4acd70273dbd7f2aec82a32ed6e44a32a4e8397949a002cdf7b9b8ea5520b4,https://doi.org/10.1080/09544820010000926
rec-sha256-511f383ee0166dc9f718521c2b359a18dfaf33f401c858e62bc58d2f2a06aaf8,https://doi.org/10.1080/09544820010000962
rec-sha256-c8f252bb6590337ccb0580f21c02bafc22081e042cb5c9f76da368dd8c01dfab,https://doi.org/10.1080/095448200750021003
rec-sha256-e616fcdd96e6ac7223af85db34192c82f927692a97e9a6a8923b2c47a99c9dad,https://doi.org/10.1080/09553000110113056
rec-sha256-431cad91375558cb845cc60c21164efae32a75adf82849cf4744a0702b7e2600,https://doi.org/10.1080/09553000210132333
rec-sha256-460d9720971a98680c3c074d2f2d3f296781f4f7310d46b84ddd1a4c37de8b97,https://doi.org/10.1080/09583150050044538
rec-sha256-2a79f13cb2e01d70744c0f5b8656ac4400af816450ef41ed888cb959cf426e41,https://doi.org/10.1080/09583150050114981
rec-sha256-d882e32a9aa39ba4e04ba3630798830c20e60d09a8f4c7ac16ee413acc735f57,https://doi.org/10.1080/09583150050115016
rec-sha256-731f05a6261d98a77216739737051a079991e2697a3b4516c338f8a826aaaf35,https://doi.org/10.1080/09585190210125859
rec-sha256-4a051583eb44031fda0d832cf6ca70650fa85c57cb49737ed77518586d061e16,https://doi.org/10.1080/09595230220138993
rec-sha256-31c5c971ff2becd8f4fa21d1c5938f4d985a0d12aed9f37b4403db675844b582,https://doi.org/10.1080/09595230220139028
rec-sha256-8485b132f17a70e4c347fbdeb31c903e5dbaafbc7022b33b3c48e74a1722d042,https://doi.org/10.1080/09595230220139091
rec-sha256-74ff3482d762ea682aa757297ac0b38edbcc207af555a0377276c06cd3a9f762,https://doi.org/10.1080/09596410220220145516
rec-sha256-4f874f4a1034c04e506abb5edf6d6f28a81e1d2b4e6b94db66d6a5eb3ebfca36,https://doi.org/10.1080/09603100010012980
rec-sha256-73731c902f395817cd489bd80e3680fcee0ae47678d08cce582c57c6453248ef,https://doi.org/10.1080/09603100010014041
rec-sha256-f42a0eaa670a58c920ffd3411c5f67752384fec7baeb82c46be947ae0c63e249,https://doi.org/10.1080/09608780210123418
rec-sha256-7f647dffd13f8feaf42fea879f495299c8079c9c16165bb416c84a7630e10232,https://doi.org/10.1080/096374800100903
rec-sha256-dcd848bc5879ef3bdf0a35027f1145cc71669f18f764fd925d7442ce2c541d64,https://doi.org/10.1080/096374800100921
rec-sha256-bf44000a5ebbb9e6aac8d42064445fb596211b963c0865faefdff3d3ae36281f,https://doi.org/10.1080/09637480020027192
rec-sha256-9a1e9fd57e2f8afb3f5cf4f40351dc65d7c0506099d0eeae48725f7c613423f6,https://doi.org/10.1080/09637480050208071
rec-sha256-43591126044f745d5185ed08162282493ed974d05fe96f6fbe2374f5adb0bb33,https://doi.org/10.1080/09637480050208099
rec-sha256-1ec1e790ebc12c5f05d76e77ddffa758cc571ca190e4a61d49da7fec6646faa8,https://doi.org/10.1080/096374800750049512
rec-sha256-2e60525c71e18bde2f628ce3c3ce1296315ad8af6593de50865fc7664e9199a1,https://doi.org/10.1080/09638180220124725
rec-sha256-8b3fefd3756123e99ff299b51dd7f2b5c95a4bf20fefbc2b863dc171825fdf08,https://doi.org/10.1080/09639480020017885
rec-sha256-b7d2cd8d4eac4818ccd4d263baaa9be8dcb11e6808de8fb78166afdf009e8368,https://doi.org/10.1080/096452900410758
rec-sha256-a441f0b8301b2423d132cada208b605d09f1804ce69bfe854197b02eacc18b11,https://doi.org/10.1080/09645290210126878
rec-sha256-601de7df4191e7989de0f236422deaf30173fb08e6427f40e558ef7e6339e9ae,https://doi.org/10.1080/09645290210126896
rec-sha256-0de7e7840552b7c4f4b47b49cb1dff2a6873faf7db8775ff55db2f85b96d5f80,https://doi.org/10.1080/09651560220150477
rec-sha256-72e4cc06848596bcb8b1f2d4fd3d28e5d211d0797bb61f954aa7c68e96dcffc8,https://doi.org/10.1080/096515602220150440
rec-sha256-801559d3ecf22ce25db77df1b45a4f608f0f828ffdbe289cfa4545d5033289de,https://doi.org/10.1080/09654310220145350
